"OTUid","Taxon","WHYD200716229_A","ZXL0117_JX","LWM0133_JX","WHYD200513799_A","WHYD200513798_A","CGH0116_C2D1","JFQ0138_JX","SJH0128_JX","YZY0112_C2D15","HM0120_JX","YZR0106_C4","SLM0122_JX","HAH0115_JX","CWZ0121_PD","PXX0136_JX","LMS0134_JX","FMS0129_JX","LGZ0123_JX","WHYD200513772_A","WHYD200716254_A","WHYD200513822_A","WHYD200716230_A","WHYD200513577_A","DGN16SuooMAaA_3_115","WHYD200513786_A","WHYD200513795_A","DGN16SuooMAaA_2_113","WHYD200513812_A","DGN16SuooMAaA_1_115","DGN16SuooMAaA_1_112","DGN16SuooMAaA_2_115","WHYD200513802_A","DGN16SuooMAaA_7_115","DGN16SxfsMAaA_18_115","GXJ0103_C6","FW0124_JX","ZJD0111_C4uiPD","DGN16SxfsMAaA_12_122","YMS0125_JX","DGN16SxfsMCaB_20_109","DGN16SxfsMCaB_19_109","SZL0119_JX","GXJ0103_C8D15","DGN16SxfsMAaA_13_114","DGN16SuooMAaA_4_115","WHYD200513797_A","DGN16SuooMAaA_9_116","DGN16SuooMAaA_2_116","WHYD200716245_A","DGN16SuooMAaA_1_113","WHYD200513785_A","DGN16SuooMAaA_1_116","WHYD200513784_A","WHYD200513815_A","WHYD200513783_A","DGN16SuooMAaA_9_112","DGN16SuooMAaA_7_113","WHYD200513765_A","YGF0137_JX","ZJD0111_JX","FQT0113_JX","FQT0113_C2D15","WHYD200513791_A","DGN16SxfsMAaA_17_112","CGH0116_JX","TWH0126_JX","DGN16SxfsMCaB_21_109","WHYD200513792_A","DGN16SxfsMAaA_12_117","HSR0114_JX","CWZ0121_JX","GZL0140_JX","Rego015","Rego006","WHYD200513800_A","WHYD200513773_A","WY0132_JX","WHYD200513766_A","DGN16SuooMAaA_3_120","DGN16SxfsMAaA_16_119","Rego042","LJK0127_JX","Rego045","DGN16SuooMAaA_4_112","Rego023","Rego020","Rego025","Rego010","Rego083","DGN16SuooMAaA_8_115","WHYD20082037_A","Rego046","Rego071","WHYD20082062_A","CKH0135_JX","Rego061","DGN16SuooMAaA_5_116","DGN16SxfsMCaB_22_109","Rego019","Rego016","Rego069","Rego049","Rego030","Rego035","Rego032","Rego064","Rego054","Rego041","Rego063","YZR0106_C2","WHYD200513813_A"
"OTU5776","p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Neisseria|s__Neisseria_elongata_g__Neisseria",0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,57,0,0,315,0,245,120,335,0,10,0,0,0,0,0,0,1,0,0,0,0,135,0,315,1,0,147,0,136,0,0,0,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,474,0,0,0,0,6,0,241,0,159,186,373,14,47,127,93,3,51,336,315,28,0,50,263,0,484,118,259,0,303,192,52,191,727,138,387,0,0
"OTU5777","p__Spirochaetota|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_medium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,9,0,2,0,345,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,71,0,0,0,2,123,9,14,4,0,11,24,58,5,0,133,0,3,61,0,1,0,0,0,1,9,0,0,0,0,0,0,0
"OTU578","p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Veillonella|s__unclassified_g__Veillonella",2608,18,0,103,15,7,1,20,30,2,11,10,55,5,441,67,48,10,982,766,155,622,4,62,0,2109,1664,1,1309,3989,2301,0,176,0,0,0,1,0,0,20,1,0,0,0,2231,5,1059,3717,11,2517,1,625,7,1,2,2343,3707,5,0,0,596,15,0,4,0,0,2,0,5,0,0,9,121,194,12,343,5,4,2743,35,266,0,463,1070,29,287,13,596,481,679,604,590,15,553,300,397,3430,69,152,259,334,107,308,168,102,503,83,295,118,33,40
"OTU5780","p__Campilobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_showae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83,0,0,221,0,38,192,279,0,74,0,0,0,0,0,0,0,0,0,0,0,69,0,128,209,0,17,0,106,0,0,0,35,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,193,169,0,0,0,0,68,0,66,0,60,225,87,1208,403,47,144,416,819,28,103,1149,0,343,399,0,208,231,165,31,47,79,595,25,188,45,78,0,0
"OTU5784","p__Patescibacteria|c__Gracilibacteria|o__Absconditabacteriales_SR1|f__norank_o__Absconditabacteriales_SR1|g__norank_f__norank_o__Absconditabacteriales_SR1|s__unclassified_g__norank_f__norank_o__Absconditabacteriales_SR1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,45,0,93,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,66,0,0,0,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,139,0,0,0,0,0,0,4,0,2,80,3,179,0,48,150,38,0,122,28,0,0,11,11,0,63,2,133,0,66,115,126,38,16,0,14,0,0
"OTU5787","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__uncultured_bacterium_g__Porphyromonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,60,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0,9,0,0,0,8,0,41,310,0,0,5,2,1,3,0,1,0,69,3,0,1,47,0,0,0,0,0,2,1,1,0,0,0
"OTU5788","p__Actinobacteriota|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__unclassified_g__Corynebacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,25,0,217,0,14,0,0,0,0,0,0,0,0,0,0,0,24,0,16,0,0,0,0,46,0,0,0,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,0,0,0,0,74,0,79,0,22,16,68,27,44,33,35,24,210,2,141,61,0,82,588,0,128,7,77,0,97,38,19,34,95,67,199,0,0
"OTU579","p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__unclassified_g__Lautropia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,2,0,12,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,1,13,13,24,1,23,0,2,2,3,1,0,0,35,0,0,112,14,0,68,21,10,9,45,0,122,0,0
"OTU5792","p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_oralis",35,5,0,1,6,0,0,5,3,1,0,0,1,0,1,0,0,0,0,12,47,0,4,79,0,1,100,0,336,25,80,1,107,0,0,0,2,0,0,0,0,0,0,0,159,0,86,54,5,120,0,290,0,0,0,77,226,0,0,0,4,38,0,1,0,0,0,0,0,0,0,0,136,81,18,0,0,0,101,31,123,0,276,89,150,166,90,284,195,353,383,208,88,329,0,228,163,1,338,123,228,336,135,188,141,367,131,294,214,0,2
"OTU5800","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Catonella|s__uncultured_bacterium_g__Catonella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,16,0,38,96,107,0,135,0,0,0,0,0,0,0,0,0,0,0,91,0,83,94,0,26,0,10,0,0,0,71,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,65,0,0,0,0,45,0,30,0,77,234,69,98,30,50,262,43,25,61,704,110,0,500,51,0,192,49,21,14,28,22,37,15,99,4,12,0,0
"OTU5802","p__Campilobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_concisus",93,2,0,1,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,3,19,0,0,18,0,8,322,0,205,430,237,0,1021,0,0,0,0,0,0,0,0,0,0,0,178,0,101,2772,0,156,0,47,1,0,0,420,402,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,370,29,0,0,0,0,149,0,83,0,339,112,161,268,82,26,37,81,153,50,682,111,27,67,637,0,329,31,23,60,46,49,69,98,372,106,41,1,0
"OTU5804","p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__norank_o__Peptostreptococcales-Tissierellales|g__Parvimonas|s__Parvimonas_micra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,80,0,0,11,0,69,37,195,0,428,0,0,354,0,0,0,0,13,0,1,0,53,0,175,19,0,127,0,17,0,0,0,35,3,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,43,155,0,1,0,0,325,0,22,0,285,226,77,57,104,72,76,119,5,117,12,17,0,49,43,0,147,51,10,4,17,399,29,5,10,2,53,0,0
"OTU5811","p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Selenomonadaceae|g__Mitsuokella|s__uncultured_bacterium_g__Mitsuokella",0,0,96,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,2,0,0,0,0,0,6,0,0,0,0,3,60,0,0,0,0,0,770,0,0,0,0,0,2,544,0,0,0,0,0,0,0,1,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5820","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris_ATCC_43183",91,52,26,0,0,10,0,101,0,0,0,1,1,128,0,0,63,0,79,17,0,0,0,0,0,0,0,2,0,0,0,1,0,0,14,0,12,0,16,0,7,1440,8,2,0,5,0,0,1,0,1,1,0,0,1,0,0,0,1171,0,4,0,0,0,69,0,1,0,0,697,243,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5828","p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UCG-003|s__uncultured_organism_g__UCG-003",0,304,1,0,0,6,0,0,0,0,0,0,0,0,0,9,0,26,0,0,0,0,1,5,127,0,0,2,0,1,0,96,0,20,132,131,0,7,3,0,0,0,78,23,1,1,0,3,0,0,2,1,0,183,91,0,0,79,0,1,0,0,0,0,27,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5862","p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__NK4A214_group|s__uncultured_organism_g__NK4A214_group",0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1257,0,0,0,0,0,0,25,0,0,0,0,0,0,110,0,0,0,5,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,5,0,0,0,0,105,0,2,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5867","p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__CAG-352|s__uncultured_organism_g__CAG-352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5870","p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_R-7_group|s__uncultured_spirochete_g__Christensenellaceae_R-7_group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,914,3,0,2715,0,0,0,0,2047,3856,0,0,0,0,0,1,0,0,0,6,3448,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU592","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_intermedia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,6,0,0,54,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,19,0,0,0,2,27,1,50,118,0,16,978,0,2,0,0,0,54,10,0,3,2,0,0,0,4,10,1,0,0,2,0,0
"OTU5933","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea|s__uncultured_bacterium_g__Dorea",2,1,8,0,1,0,11,5,0,214,0,0,0,8,0,0,12,6,13,3,5,2,8,4,3,3,0,0,0,0,0,8,0,0,1,0,0,1,10,0,2,0,2,2,0,0,0,3,0,0,0,0,2,2,6,0,0,12,0,0,1,4,0,0,0,1,0,1,0,0,6,1,0,0,228,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5959","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris_ATCC_43183",1,99,22,0,0,0,0,1130,0,0,0,0,0,1174,0,0,607,1,3258,0,0,1,5,70,30,0,2,0,0,62,3,114,0,0,3,1,0,0,2,0,141,338,14,5,10,0,3,8,380,0,0,5,0,2,76,1,1,15,360,0,1,0,0,0,1,2,1,0,0,138,1517,0,0,0,0,0,3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"OTU5961","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius",271,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,25,0,0,1,14,13,0,1,0,0,2,0,0,0,3,1,55,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,3,0,4,0,0,0,29,821,1,0,0,0,0,0,1,0,0,0,819,3,0,0,0,0,1109,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU5963","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus",35,22,6,152,1,37,0,1667,0,10,0,51,0,28,0,0,62,197,40,17,2,40,22,1,109,0,0,93,0,1,1,305,0,52,31,21,4,6,568,1,0,0,452,257,0,196,0,2,0,2,120,2,352,0,220,0,0,37,40,0,0,3,2211,5,235,9,68,0,1330,314,20,0,0,0,0,20,556,12,0,768,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5966","p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron",645,261,11,209,6,98,1098,416,1265,429,1980,40,16,433,1113,273,484,275,327,170,66,1114,9,6,60,64,0,863,0,14,0,46,0,18,24,558,160,22,119,0,122,622,155,102,2,508,1,5,461,0,177,1,427,0,56,0,0,7,334,1390,1808,86,1725,1764,201,3,333,1486,652,180,595,8857,0,0,196,47,860,2,0,225,0,3,1,0,0,0,0,0,0,0,0,0,0,0,132,0,0,117,0,0,0,0,0,0,0,0,0,0,0,25541,0
"OTU5983","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae_UCG-010|s__uncultured_organism_g__Lachnospiraceae_UCG-010",0,441,91,0,0,1,0,0,0,0,0,0,0,169,0,103,0,17,0,0,0,0,2,2,25,0,0,1,0,0,0,152,0,72,1,755,80,2,57,0,4,0,0,36,0,2,1,0,0,0,2,1,18,54,7,0,1,101,0,0,0,0,0,0,0,0,0,0,13,65,13,0,0,0,1,13,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5996","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__unclassified_f__Lachnospiraceae|s__unclassified_f__Lachnospiraceae",2,25,2,0,1,52,55,0,0,0,0,0,0,0,0,0,34,35,47,3,8,28,1,7,86,0,2,31,0,15,2,49,0,1,6,11,0,4,13,0,36,0,4,6,0,37,0,7,3,1,159,1,50,19,10,1,0,12,0,0,0,0,36,0,19,0,7,0,0,58,0,0,0,0,0,0,0,187,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU6000","p__Firmicutes|c__Clostridia|o__Clostridia_UCG-014|f__norank_o__Clostridia_UCG-014|g__norank_f__norank_o__Clostridia_UCG-014|s__unclassified_g__norank_f__norank_o__Clostridia_UCG-014",678,0,143,3284,0,134,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,1,0,0,0,0,1,0,1,0,146,0,177,112,236,0,894,0,0,0,0,58,33,0,199,0,2,0,0,138,0,0,212,363,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU6004","p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__norank_f__Ruminococcaceae|s__unclassified_g__norank_f__Ruminococcaceae",0,1,1,0,0,0,5,14,0,0,0,0,0,0,0,2,1,8,9,0,0,0,59,92,8,0,0,1,0,11,0,1,0,6,1,0,2,40,56,32,8,0,19,4,1,0,0,0,0,0,0,0,0,69,2,0,1,18,16,2,0,0,0,50,1,83,0,0,2,0,0,0,0,0,0,0,100,15,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU6006","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_ruminantium_group|s__uncultured_bacterium_g__Eubacterium_ruminantium_group",0,0,3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303,0,0,1,1,0,0,96,0,0,0,1,0,1,116,0,10,21,0,277,85,0,0,0,0,6,3,0,0,0,27,0,14,1,9,0,3098,57,0,0,2141,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU6007","p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__norank_f__Ruminococcaceae|s__uncultured_organism_g__norank_f__Ruminococcaceae",2,0,12,0,8,0,25,28,11,17,0,0,1,18,4,6,14,30,14,0,7,0,57,2,28,26,0,0,0,4,0,17,0,14,3,6,8,14,13,3,18,6,10,9,0,0,0,0,5,0,0,0,11,21,8,0,0,19,2,8,21,42,24,15,0,62,0,15,60,28,13,0,0,0,233,86,32,33,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1
"OTU6014","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__unclassified_g__Lachnospira",71,1,73,0,0,19,6,4,59,6,0,0,404,0,479,1,91,0,159,12,0,0,13,6,263,0,0,51,0,0,0,4,0,1,10,1,0,0,2,142,0,4,2,0,1,89,0,0,0,0,24,0,137,11,6,0,0,34,0,0,0,498,30,2,27,0,1,229,1,0,0,0,0,0,0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU6083","p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UCG-005|s__uncultured_organism_g__UCG-005",0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,1,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,0,4,214,0,0,0,0,2032,0,66,5,0,0,0,0,0,1,0,0,0,1219,5,0,0,97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU6110","p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Subdoligranulum|s__uncultured_bacterium_g__Subdoligranulum",18,4,25,62,10,3,160,23,0,0,0,3,44,0,0,0,5,43,29,27,15,45,0,1,70,0,0,9,0,0,0,14,0,18,2,0,0,7,0,77,1,0,15,0,0,18,0,0,2,0,65,0,12,159,3,0,0,38,0,0,1,0,0,86,29,0,0,0,10,10,0,0,0,0,0,0,0,115,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU6147","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia|s__uncultured_organism_g__Roseburia",11,1092,935,2,1,41,476,296,12,0,0,1124,14,0,13,170,800,61,112,8,14,0,5,1,3,0,0,1,0,0,2,0,0,59,78,3,17,13,104,1404,26,44,241,45,0,1,0,3,3,0,4,1,0,9,1,0,0,0,0,1,1,0,40,115,503,0,1476,0,29,13,0,0,0,0,0,0,6,1,0,77,0,2991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU6149","p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__TM7x|s__uncultured_bacterium_g__TM7x",1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,11,24,0,6,244,0,111,6,311,0,111,0,0,0,0,0,0,1,10,0,0,0,173,0,1,127,0,132,0,63,1,0,0,50,396,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,5,72,29,0,0,0,169,0,56,0,28,141,24,141,42,98,66,9,58,94,125,183,0,260,248,0,188,8,19,4,123,95,196,17,75,6,109,0,3
"OTU6156","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Agathobacter|s__uncultured_bacterium_g__Agathobacter",474,81,60,151,109,450,7,14,7,0,0,5,244,1,58,8,21,52,425,234,98,12,156,46,502,0,0,224,1,13,2,51,0,17,11,1,1,2,9,19,0,18,4,1,2,106,2,23,89,1,413,26,750,270,472,1,0,435,0,4,0,215,30,2,68,0,194,10,0,16,0,0,0,0,0,0,0,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU616","p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__unclassified_g__Faecalibacterium",1,16,10,6,0,39,15,41,57,151,18,9,7,30,27,6,5,9,2,0,1,4,9,0,3,0,0,5,0,0,0,7,0,15,3,2,0,2,41,29,2,1,7,1,0,12,0,0,0,0,9,0,0,7,3,0,0,2,0,2,0,0,0,5,35,1,0,17,17,13,9,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU6172","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__unclassified_f__Lachnospiraceae|s__unclassified_f__Lachnospiraceae",0,12,0,0,1,191,0,1,0,2,0,0,2,26,7,1,1,2,0,1,3,0,2,0,4,0,0,126,0,0,0,1,0,1,2,0,0,0,0,1,0,19,1,1,0,22,0,0,0,0,7,0,79,0,3,0,0,0,0,3,14,8,1,0,11,0,11,0,1,1,11,47,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU6188","p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__unclassified_g__Faecalibacterium",48,23,391,183,30,213,717,11,0,1,5,36,326,68,128,28,165,414,378,121,77,10,25,23,279,0,0,0,0,3,1,31,0,424,70,1,33,48,4,1324,80,4,238,7,1,13,0,2,0,0,32,0,226,408,98,0,0,117,0,1,0,0,2,88,215,0,0,0,29,87,24,0,0,0,0,0,32,26,0,76,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU6189","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_ventriosum_group|s__uncultured_bacterium_g__Eubacterium_ventriosum_group",7,5,28,14,0,0,1,403,0,0,0,70,0,0,1,0,0,20,0,0,0,0,480,0,16,0,0,0,0,0,1,30,0,2,3,0,6,0,1,0,1,0,274,35,0,0,0,4,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU6205","p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Dialister|s__uncultured_bacterium_g__Dialister",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,1,1302,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
"OTU623","p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Tyzzerella|s__unclassified_g__Tyzzerella",0,0,0,0,13,203,230,0,0,81,676,0,0,0,0,0,0,80,0,0,0,0,143,0,35,1063,0,55,0,0,0,0,0,0,0,0,0,0,41,0,13,0,0,0,0,26,0,4,17,0,62,0,107,10,0,0,0,2,0,0,0,0,2,0,16,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
