OTU,CGH0116_C2D1,CGH0116_JX,CKH0135_JX,CWZ0121_JX,CWZ0121_PD,DGN16SuooMAaA_1_112,DGN16SuooMAaA_1_113,DGN16SuooMAaA_1_115,DGN16SuooMAaA_1_116,DGN16SuooMAaA_2_113,DGN16SuooMAaA_2_115,DGN16SuooMAaA_2_116,DGN16SuooMAaA_3_115,DGN16SuooMAaA_3_120,DGN16SuooMAaA_4_112,DGN16SuooMAaA_4_115,DGN16SuooMAaA_5_116,DGN16SuooMAaA_7_113,DGN16SuooMAaA_7_115,DGN16SuooMAaA_8_115,DGN16SuooMAaA_9_112,DGN16SuooMAaA_9_116,DGN16SxfsMAaA_12_117,DGN16SxfsMAaA_12_122,DGN16SxfsMAaA_13_114,DGN16SxfsMAaA_16_119,DGN16SxfsMAaA_17_112,DGN16SxfsMAaA_18_115,DGN16SxfsMCaB_19_109,DGN16SxfsMCaB_20_109,DGN16SxfsMCaB_21_109,DGN16SxfsMCaB_22_109,FMS0129_JX,FQT0113_C2D15,FQT0113_JX,FW0124_JX,GXJ0103_C6,GXJ0103_C8D15,GZL0140_JX,HAH0115_JX,HM0120_JX,HSR0114_JX,JFQ0138_JX,LGZ0123_JX,LJK0127_JX,LMS0134_JX,LWM0133_JX,PXX0136_JX,Rego006,Rego010,Rego015,Rego016,Rego019,Rego020,Rego023,Rego025,Rego030,Rego032,Rego035,Rego041,Rego042,Rego045,Rego046,Rego049,Rego054,Rego061,Rego063,Rego064,Rego069,Rego071,Rego083,SJH0128_JX,SLM0122_JX,SZL0119_JX,TWH0126_JX,WHYD200513577_A,WHYD200513765_A,WHYD200513766_A,WHYD200513772_A,WHYD200513773_A,WHYD200513783_A,WHYD200513784_A,WHYD200513785_A,WHYD200513786_A,WHYD200513791_A,WHYD200513792_A,WHYD200513795_A,WHYD200513797_A,WHYD200513798_A,WHYD200513799_A,WHYD200513800_A,WHYD200513802_A,WHYD200513812_A,WHYD200513813_A,WHYD200513815_A,WHYD200513822_A,WHYD200716229_A,WHYD200716230_A,WHYD200716245_A,WHYD200716254_A,WHYD20082037_A,WHYD20082062_A,WY0132_JX,YGF0137_JX,YMS0125_JX,YZR0106_C2,YZR0106_C4,YZY0112_C2D15,ZJD0111_C4uiPD,ZJD0111_JX,ZXL0117_JX
OTU4806,2,36,0,34,6,2,1,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,135,2,2,131,0,2,6,0,16,0,10,1,2,1,0,8,438,0,91,20,682,34,0,5,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2,63,0,0,15,0,31,1,7,3,7,4,167,4364,0,18,0,12,7,6,65,0,1,1,21,1042,267,4,0,0,407,1,134,0,1079,522,3,0,0
OTU4802,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,0,0,4,0,0,0,5,6,0,0,0,7,0,0,4,0,0,7,0,0,0,0,0,0,0,0
OTU2438,1,0,23,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,185,2,2,22,0,0,0,7,6,5,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,26,0,0,2,1,0,0,1,0,2,25,1,0,7,0,0,0,0,0,0,18,0,0,0,1
OTU1356,38,31,0,0,0,5,0,0,4,0,0,14,15,0,0,0,0,1,0,0,0,1,110,28,119,24,0,34,14,0,0,0,0,0,0,39,51,16,0,121,0,43,71,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,23,0,26,4,2,0,0,18,70,143,61,0,0,0,32,2,33,340,71,72,0,0,7,1,0,0,9,0,0,0,0,52,0,0,0,0,0,17
OTU4924,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,20,4,0,0,4,9,0,0,2,0,0,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,51,0,0,2,0,0,0,0,0,4,0,19,0,0,1,55,1,1,11,0,0,0,7,0,0,0,0,14,0,0,0,2,2,0,8,0
OTU5156,2,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188,0,0,5,49,61,0,0,1,0,14,5,1,11,0,2,0,1,0,2,0,0,29,0,0,0,2,3,0,0,1,0,24,0,1,5,1,0,0
OTU3827,0,0,0,0,0,0,8,0,7,8,21,2,4,0,3,44,15,15,30,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,14,19,3,11,1,7,3,0,0,30,3,2,0,56,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3487,0,0,0,0,0,0,0,1,0,2,0,0,0,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,5,0,6,0,0,0,0,2,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0
OTU4724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
OTU897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1080,3,20,0,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,29,0,0,7,0,0,0,0,0,0,0,1,4,0,23,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,2,0,3,1,0,11,0,0,0,1,5,0,2,0,0,22,4,2,0,0,3,0,0,10
OTU1235,1,43,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,28,0,0,132,0,0,450,0,0,0,0,1,0,17,0,0,0,0,0,0,36,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,0,0,0,0,15,0,8,0,0,0,0,0,0,32,1,0,173,0,0,0,0,0,0,0,0,0,0,4
OTU545,0,0,0,0,0,26,2,180,141,38,59,0,5,57,348,19,15,101,0,81,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,13,2,2,7,0,8,11,0,3,0,0,4,10,0,5,2,23,8,8,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,46,0,0,0,0,0,0,0,0,0
OTU2958,6,69,8,893,288,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,206,0,6,18,262,0,45,0,74,33,0,16,25,553,1299,3,228,677,0,2201,96,0,61,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,44,47,1,0,2,33,41,2,29,1,2,1,2,1,0,13,0,0,8,8,6,6,0,0,17,32,2,5,0,0,68,662,1129,0,0,94,13,0,21
OTU1014,0,2,0,0,1,4,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,8,13,0,1,0,0,44,0,666,0,0,0,0,9,4,0,117,2,8,20,2,0,0,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,156,0,1,0,15,0,62,7,1,19,31,0,0,0,0,63,74,298,95,4,0,0,8,1,22,19,1,0,0,160,0,26,0,0,30,30,0,0
OTU2546,119,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,17,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,72,1,0,1,0,14,1,0,0,0,111,0,0,0,0,36,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3727,0,0,0,0,0,944,90,48,56,154,381,177,21,479,54,180,148,75,86,293,28,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,120,38,35,135,230,115,53,5,151,83,8,7,185,30,152,150,320,70,28,21,89,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,129,0,0,0,0,0,0,0,0,0
OTU2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,0,0,4,0,0,0,0,0,0,0,0,28,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6513,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,3,1,107,8,1,0,0,0,0,0,0,6,5,0,0,0,0,6,57,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,29,0,0,2,3,7,46,2,4,0,1,0,15,0,10,0,0,102,0,5,0,0,78,0,0,0,0,5,0,0,0,2,0,2
OTU3634,0,0,0,0,0,0,3,13,0,4,2,1,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,5,0,1,7,2,0,2,1,2,0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1955,0,0,1,0,0,0,0,0,0,1,0,3,5,0,0,0,0,0,0,0,0,0,0,5,0,4,1,0,0,1,0,0,0,0,0,0,18,30,0,0,0,0,373,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,28,0,0,21,0,0,0,147,0,5,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,171,0,0,0,3,6,1
OTU3448,0,0,0,0,0,27,34,123,11,12,20,9,8,127,61,51,12,26,28,47,18,20,5,0,0,1,0,0,8,0,0,0,0,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,61,53,51,22,221,64,30,55,7,32,36,1,20,19,12,1,19,77,19,21,17,14,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,21,44,0,0,0,0,0,1,0,0,1
OTU1378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0
OTU1373,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU4741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,13,28,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
OTU4294,0,0,0,0,0,0,1,9,0,4,11,1,0,1,4,48,3,0,30,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,4,9,7,0,2,0,0,1,0,0,8,1,0,1,2,1,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
OTU3823,0,0,0,0,0,0,0,0,5,8,74,0,8,0,11,0,0,2,0,24,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,25,16,0,0,4,0,1,3,0,0,0,0,0,10,2,0,188,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3779,0,0,0,0,0,0,0,6,0,0,42,0,3,0,11,0,0,0,24,33,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,17,52,25,7,87,0,16,8,0,0,0,1,0,8,15,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4707,1,0,0,0,4,4,0,0,1,1,1,3,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,8,0,0,0,0,0,0,73,6,0,0,3,0,12,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,1,0,0,58,0,0,0,1,0,0,0,0,0,2,23,0,0,0,0,2,18,124,58,0,103,0,0,0,0,0,0,20,11,0,0,3
OTU5464,0,0,0,0,0,0,5,12,0,2,1,0,0,1,4,5,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,1,0,0,1,0,1,4,0,2,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU5243,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,43
OTU2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6648,0,14,0,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,105,2,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0
OTU4121,0,0,0,0,0,2,2,2,7,1,1,0,0,18,1,6,8,0,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,2,6,6,0,2,3,1,0,0,1,2,3,6,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU5520,0,0,0,0,0,2,1,3,3,3,2,9,1,0,9,6,11,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,8,10,12,0,0,0,3,0,0,0,2,10,2,1,1,4,5,7,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
OTU2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,102,0,0,14,0,0,0,0,0,0,0,0,23,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4807,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,7,0,0,28,0,0,1,0,0,0,0,0,0,0,39,2,38,3,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,37,0,0,0,0,0,0,0,0,5,21,0,2,0,9,0,1,0,0,0,0,1,7,0,2,0,0,0,0,11,0,2,13,1,4,0
OTU2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,41,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
OTU5381,0,0,0,0,0,2,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,10,0,11,9,0,0,0,16,0,0,0,8,15,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1
OTU1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,43,0,0,0,0,2,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,3,0,0,10,0,0,3,0,0,0,0,0,3,3,0
OTU6369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,5,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,2,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5170,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
OTU5663,0,0,0,0,0,0,0,3,29,0,0,0,1,0,0,0,2,2,63,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0
OTU5948,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,1,9,0,0,0,0,0,0,6,0,0,0,0
OTU475,0,0,2,0,0,0,0,3,1,2,3,0,0,4,1,23,12,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
OTU1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,134,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2249,0,0,4,0,0,2,0,0,0,1,5,0,0,0,0,0,11,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,2,11,9,3,1,0,2,0,0,0,0,1,1,7,1,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,1,0,0,0,0,0,10,0,0,0,1,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3
OTU3457,0,0,0,0,0,0,0,15,15,27,0,0,0,10,13,0,11,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,15,1,0,5,4,1,0,35,1,0,0,5,0,0,0,3,1,10,2,100,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
OTU570,0,0,0,0,0,0,0,0,0,10,76,0,19,0,18,0,0,0,86,0,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,55,0,0,113,0,0,0,0,0,0,260,0,0,350,64,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1528,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,6,13,0,1,0,0,0,0,0,0,0,6,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,4,0,0,0,0,2,2,0,0,0,40,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0,0,0,2,0,0,1
OTU5127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0
OTU3611,0,0,0,0,0,0,0,3,1,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5591,0,0,0,0,0,0,22,50,136,2,2,0,14,21,13,3,6,8,1,37,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,18,8,1,19,4,26,11,16,30,1,18,2,35,1,4,15,9,3,34,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
